Pricing_index,Reward,Period_index,product_1_demand,product_2_demand,product_3_demand,resouce_1,resouce_2,constraint_0,constraint_1,constraint_2,use_price_index_1,use_price_index_2,use_price_index_3,use_infinite_price,alpha_k-1_n-1,alpha_k-1_n-2,alpha_k-1_n-3,alpha_k-2_n-1,alpha_k-2_n-2,alpha_k-2_n-3,alpha_k-3_n-1,alpha_k-3_n-2,alpha_k-3_n-3,beta_k-1_n-1,beta_k-1_n-2,beta_k-1_n-3,beta_k-2_n-1,beta_k-2_n-2,beta_k-2_n-3,beta_k-3_n-1,beta_k-3_n-2,beta_k-3_n-3,theta_k-1_n-1,theta_k-1_n-2,theta_k-1_n-3,theta_k-2_n-1,theta_k-2_n-2,theta_k-2_n-3,theta_k-3_n-1,theta_k-3_n-2,theta_k-3_n-3
1.0,12.0,849,0.0,1.0,1.0,4950.0,1589.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,198.0,72.0,400.0,1.0,1.0,1.0,1.0,1.0,1.0,232.0,358.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4685171597791191,0.21201771986743853,0.9408287596297381,0.5871065716092664,0.010215291072723755,0.8671707589393393,0.1532090571907378,0.6609857667674507,0.7369540716756364
1.0,15.0,850,1.0,0.0,1.0,4937.0,1564.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,198.0,72.0,401.0,1.0,1.0,1.0,1.0,1.0,1.0,233.0,359.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4530082984221399,0.15561782088823856,0.9263519893934673,0.13643251451789215,0.07623539739924749,0.9530749165983543,0.011882240616250187,0.040557606297178535,0.14787774415290672
4.0,0.0,851,0.0,0.0,0.0,4923.0,1542.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,198.0,72.0,402.0,1.0,1.0,1.0,1.0,1.0,1.0,234.0,360.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,0.41894771573581024,0.19376540749205345,0.9094192434197718,0.5773644134386381,0.1141064683612454,0.7568107068560489,0.1163720753731219,0.2955637544498503,0.1939478775248762
1.0,12.0,852,0.0,1.0,1.0,4923.0,1542.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,198.0,72.0,402.0,1.0,1.0,1.0,1.0,1.0,1.0,235.0,361.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.43986605340444845,0.16126355881354998,0.9475958662403396,0.8651453512637554,0.26660736681430486,0.870049663571193,0.4659066977707081,0.21382688859188723,0.1592025756130699
1.0,8.0,853,0.0,0.0,1.0,4910.0,1517.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,198.0,72.0,402.0,1.0,1.0,1.0,1.0,1.0,1.0,235.0,361.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.46979461716752074,0.16100977137265693,0.9136165664314582,0.9835940520261762,0.38221005809329106,0.5749457714976978,0.20456892357425882,0.03607825609761856,0.5297747475704121
4.0,0.0,854,0.0,0.0,0.0,4903.0,1504.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,199.0,72.0,403.0,1.0,1.0,1.0,1.0,1.0,1.0,235.0,362.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5071739584948542,0.1672076421685617,0.9205835356406997,0.5414334360039686,0.6239609885790681,0.9694945257665621,0.08212568013130526,0.30854684641135594,0.033965165522997526
4.0,0.0,855,0.0,0.0,0.0,4903.0,1504.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,199.0,72.0,403.0,1.0,1.0,1.0,1.0,1.0,1.0,235.0,362.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.49390959661292166,0.15919520367182702,0.9018495980967205,0.0003665945052745767,0.22212244705807185,0.17232644521778284,0.06269758621772858,0.638040704252632,0.0925110458679584
4.0,0.0,856,0.0,0.0,0.0,4903.0,1504.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,199.0,73.0,404.0,1.0,1.0,1.0,1.0,1.0,1.0,236.0,362.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.446632980038099,0.14358296779418064,0.946103899679438,0.47714561129799754,0.4214812998724056,0.27295930203606417,0.403141023242977,0.0062525288239016616,0.2488124864772975
1.0,15.0,857,1.0,0.0,1.0,4903.0,1504.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,200.0,74.0,405.0,1.0,1.0,1.0,1.0,1.0,1.0,236.0,362.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4711525722171379,0.17865968569348567,0.9308767818269579,0.7413784675966414,0.9353812532948496,0.6325156132037503,0.2942336321077071,0.6990642453999014,0.8048628027490157
1.0,15.0,858,1.0,0.0,1.0,4889.0,1482.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,200.0,74.0,405.0,1.0,1.0,1.0,1.0,1.0,1.0,236.0,362.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4385251562037616,0.17465817066803552,0.9254991248148541,0.7398508192746613,0.4011003685985335,0.5037429886482832,0.4209347415879273,0.40482223570460174,0.11037096879166708
4.0,0.0,859,0.0,0.0,0.0,4875.0,1460.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,200.0,74.0,405.0,1.0,1.0,1.0,1.0,1.0,1.0,236.0,362.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4614226148319252,0.1918160823783274,0.9387942397375422,0.46093561299834923,0.21429537034560459,0.3379968848038906,0.13446239428376683,0.013503354790403906,0.6474252769917016
4.0,0.0,860,0.0,0.0,0.0,4875.0,1460.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,201.0,74.0,406.0,1.0,1.0,1.0,1.0,1.0,1.0,236.0,363.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4421782373750154,0.19035480735425242,0.9100415156806446,0.6208022078747695,0.5060234908501993,0.016250392292375238,0.43657753198866317,0.6537358528846615,0.44712534957256234
1.0,8.0,861,0.0,0.0,1.0,4875.0,1460.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,201.0,74.0,406.0,1.0,1.0,1.0,1.0,1.0,1.0,236.0,363.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4574126040703917,0.15965345763152697,0.9257795631901343,0.6413906910116547,0.7534327033893901,0.8326775309825383,0.38907779004309045,0.18439768959079297,0.6281547029733965
1.0,19.0,862,1.0,1.0,1.0,4868.0,1447.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,201.0,74.0,407.0,1.0,1.0,1.0,1.0,1.0,1.0,237.0,364.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4112661570622173,0.1761905182135132,0.9275073310990659,0.9513404025214405,0.604277844993741,0.781040140283576,0.6235073427871431,0.8902121708883376,0.10092231761569553
4.0,0.0,863,0.0,0.0,0.0,4848.0,1413.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,201.0,74.0,407.0,1.0,1.0,1.0,1.0,1.0,1.0,237.0,364.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.49272051671435,0.14287405230610814,0.9191426405902132,0.19600082423336443,0.8024515279044458,0.11070139284541747,0.354015098053327,0.8752399022365955,0.9514014776936073
1.0,15.0,864,1.0,0.0,1.0,4848.0,1413.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,201.0,74.0,407.0,1.0,1.0,1.0,1.0,1.0,1.0,237.0,364.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45207733340735645,0.15208191156702192,0.929368143875764,0.0819745606042167,0.953706453423842,0.7674295876667823,0.3992686905908464,0.1861312574288461,0.033822347520769507
1.0,15.0,865,1.0,0.0,1.0,4834.0,1391.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,201.0,74.0,408.0,1.0,1.0,1.0,1.0,1.0,1.0,238.0,365.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.46046348839066376,0.17178816363142935,0.9483404458640113,0.08452838640980148,0.38683229872073127,0.6564603260981493,0.6895346917338563,0.4437045946039378,0.3897498917982924
1.0,15.0,866,1.0,0.0,1.0,4820.0,1369.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,201.0,74.0,408.0,1.0,1.0,1.0,1.0,1.0,1.0,238.0,365.0,31.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4252778625156019,0.16206755757025632,0.9324255028772572,0.4062876569211035,0.6942679569071168,0.5167701393559018,0.00763481348950203,0.08543565930163637,0.6188279714885366
4.0,0.0,867,0.0,0.0,0.0,4806.0,1347.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,201.0,74.0,408.0,1.0,1.0,1.0,1.0,1.0,1.0,239.0,366.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4447713698228562,0.14630680967940193,0.9462663346434264,0.24335119052886114,0.21183144731297876,0.32832322678431547,0.5628171631346891,0.785592194468075,0.2935133594692728
4.0,0.0,868,0.0,0.0,0.0,4806.0,1347.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,201.0,74.0,408.0,1.0,1.0,1.0,1.0,1.0,1.0,239.0,366.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4627651897468811,0.1705411114302313,0.9249010623506192,0.001373068692813345,0.0710469739466533,0.5421184976966228,0.5403645754619425,0.7716398325425734,0.668773642158899
1.0,12.0,869,0.0,1.0,1.0,4806.0,1347.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,201.0,74.0,409.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,367.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,0.43055252687408224,0.15603980258466135,0.9348947757656444,0.7532323621765409,0.9169876452216885,0.99456755823051,0.8784292432403085,0.2166314085882094,0.2603737317202794
4.0,0.0,870,0.0,0.0,0.0,4793.0,1322.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,201.0,74.0,409.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,367.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,0.43578818738502473,0.17180729355453822,0.9290744391928505,0.402538111781503,0.5778761073963463,0.5136396887843937,0.2708612749617796,0.0909599155178681,0.15093984561791865
4.0,0.0,871,0.0,0.0,0.0,4793.0,1322.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,202.0,75.0,410.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,367.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45463149369354633,0.1412318042762637,0.9328038060005038,0.48567892550384373,0.5900690312620538,0.3565570534039452,0.33764785755475496,0.858659184245756,0.07536214648801468
4.0,0.0,872,0.0,0.0,0.0,4793.0,1322.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,203.0,75.0,411.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,368.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4355493032658809,0.17765230657090958,0.9395508433829634,0.3710870644195413,0.13164408756761656,0.9798917669393272,0.03594053443522741,0.7623144257474911,0.07948641706107397
1.0,8.0,873,0.0,0.0,1.0,4793.0,1322.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,203.0,75.0,412.0,1.0,1.0,1.0,1.0,1.0,1.0,241.0,369.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45794249848615776,0.16422891196147058,0.938750775865038,0.0953404451730854,0.8671100409652378,0.16522889343629985,0.41233298086352194,0.913425735331146,0.45505790126847095
1.0,12.0,874,0.0,1.0,1.0,4786.0,1309.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,203.0,75.0,412.0,1.0,1.0,1.0,1.0,1.0,1.0,241.0,369.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4630520111765479,0.15502133386418182,0.9018784926550941,0.5464989465725423,0.2292495562455531,0.12142596050789414,0.16755465962091834,0.1786445396871374,0.3178657744208161
1.0,15.0,875,1.0,0.0,1.0,4773.0,1284.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,204.0,75.0,413.0,1.0,1.0,1.0,1.0,1.0,1.0,241.0,370.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4279558430487913,0.16160226054745055,0.9365931377454259,0.05848082127006921,0.7780706294297396,0.3409983130823157,0.10096029003692554,0.36912608981691813,0.24675493547509367
1.0,12.0,876,0.0,1.0,1.0,4759.0,1262.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,204.0,75.0,413.0,1.0,1.0,1.0,1.0,1.0,1.0,241.0,370.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4523452474502605,0.17030634887208707,0.9536441480034109,0.9057014039938859,0.8797209767070879,0.7951588856628437,0.11654752261826477,0.18309667952731085,0.1487220035812394
4.0,0.0,877,0.0,0.0,0.0,4746.0,1237.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,204.0,75.0,413.0,1.0,1.0,1.0,1.0,1.0,1.0,241.0,370.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,0.46147647666061853,0.15999798802248433,0.9308625268386264,0.9422269707053783,0.6859613212454528,0.3705144523693047,0.17590214715305136,0.25006318577941367,0.22400513542106837
4.0,0.0,878,0.0,0.0,0.0,4746.0,1237.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,204.0,75.0,413.0,1.0,1.0,1.0,1.0,1.0,1.0,241.0,370.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,0.44331283496785995,0.18433824495999615,0.9166920759223791,0.5139552942725734,0.5093144090004906,0.4071144156986559,0.1876975785317388,0.6135317377953078,0.6844232275203624
4.0,0.0,879,0.0,0.0,0.0,4746.0,1237.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,205.0,75.0,414.0,1.0,1.0,1.0,1.0,1.0,1.0,241.0,371.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,0.42534499314490515,0.1743204328390129,0.9137177414273429,0.051828698705835785,0.36629185848659584,0.6352903299187322,0.3937934141555231,0.36248624911811383,0.4228994002250088
4.0,0.0,880,0.0,0.0,0.0,4746.0,1237.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,205.0,76.0,415.0,1.0,1.0,1.0,1.0,1.0,1.0,242.0,371.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,0.44167874627688697,0.19802999476323835,0.9264399254689375,0.15313300224848797,0.33827144109640644,0.9824724292057062,0.32191747302064355,0.11206544692789162,0.21162823874899317
1.0,19.0,881,1.0,1.0,1.0,4746.0,1237.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,206.0,76.0,415.0,1.0,1.0,1.0,1.0,1.0,1.0,242.0,372.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4557648263836729,0.17822983637736456,0.9565602610993553,0.7576532869519351,0.5701845946622168,0.49261941733855386,0.03017854683975681,0.23438387903489066,0.2805074352127788
1.0,15.0,882,1.0,0.0,1.0,4726.0,1203.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,206.0,76.0,415.0,1.0,1.0,1.0,1.0,1.0,1.0,242.0,372.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45400541082780604,0.1915637075217919,0.9288722933161447,0.6105358226894484,0.9702612979393577,0.7606336041744028,0.33721765485181626,0.056899491556415376,0.1461768161081524
4.0,0.0,883,0.0,0.0,0.0,4712.0,1181.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,207.0,76.0,416.0,1.0,1.0,1.0,1.0,1.0,1.0,242.0,373.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4143165339847424,0.1857710956577842,0.9378626681911646,0.8933845900489245,0.7424049009328902,0.7318636224888958,0.5178634947327392,0.03395970867334847,0.7056748339775291
4.0,0.0,884,0.0,0.0,0.0,4712.0,1181.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,207.0,76.0,417.0,1.0,1.0,1.0,1.0,1.0,1.0,243.0,374.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4944693661419588,0.12999188440690057,0.9086587478836642,0.43118785339192156,0.06115059268259788,0.9206925502788771,0.2296652374301437,0.3744833072528084,0.030080740150833438
1.0,8.0,885,0.0,0.0,1.0,4712.0,1181.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,207.0,76.0,418.0,1.0,1.0,1.0,1.0,1.0,1.0,244.0,375.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47895068392920015,0.17663518417782217,0.9319002227803739,0.17470427058794524,0.0907886992542152,0.6526548799949599,0.25115569179927794,0.8257448174340526,0.25681662795714477
4.0,0.0,886,0.0,0.0,0.0,4705.0,1168.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,207.0,76.0,418.0,1.0,1.0,1.0,1.0,1.0,1.0,244.0,375.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4814091190385089,0.198349830410554,0.912887248386294,0.8381797088273032,0.7103158539810382,0.7134800167667676,0.2129962806726294,0.24887758083856454,0.5800641994708641
4.0,0.0,887,0.0,0.0,0.0,4705.0,1168.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,207.0,76.0,419.0,1.0,1.0,1.0,1.0,1.0,1.0,245.0,376.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4884872795533146,0.1486483413937833,0.9189788224818644,0.4061968776068955,0.8937848874291648,0.9770786715681874,0.3958381096447016,0.3226911821142314,0.07171179901987486
1.0,15.0,888,1.0,0.0,1.0,4705.0,1168.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,207.0,76.0,419.0,1.0,1.0,1.0,1.0,1.0,1.0,245.0,376.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4729804025617239,0.14403680405012373,0.9064375028391517,0.3707701797519826,0.4453808662000394,0.7167821779440177,0.2985580279985197,0.7459246147316264,0.22335338874633154
1.0,8.0,889,0.0,0.0,1.0,4691.0,1146.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,207.0,76.0,420.0,1.0,1.0,1.0,1.0,1.0,1.0,246.0,377.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4817630398462063,0.1320175912255981,0.9359930645755621,0.33860921090050056,0.30892429394764637,0.03856200100378482,0.031118925562417202,0.5003006356565254,0.5602598772736008
1.0,12.0,890,0.0,1.0,1.0,4684.0,1133.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,207.0,76.0,420.0,1.0,1.0,1.0,1.0,1.0,1.0,246.0,377.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.42436710266491273,0.19580188603515483,0.950192275386165,0.8321636135970466,0.14124192727669804,0.6430714730678233,0.49982709851834317,0.12131791411348342,0.13500639410821083
1.0,8.0,891,0.0,0.0,1.0,4671.0,1108.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,207.0,76.0,421.0,1.0,1.0,1.0,1.0,1.0,1.0,247.0,378.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4637472500157568,0.18297418167298005,0.9199604402712208,0.3690897919285256,0.21920138913840953,0.2840485325701845,0.22463179570914957,0.38193268565039434,0.26412683064822395
4.0,0.0,892,0.0,0.0,0.0,4664.0,1095.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,207.0,76.0,421.0,1.0,1.0,1.0,1.0,1.0,1.0,247.0,378.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45879655565697125,0.15823286546202803,0.9254886663408196,0.519400086309586,0.09027656841731145,0.943588228666974,0.12109790598545776,0.6813229671525541,0.008453755249484416
4.0,0.0,893,0.0,0.0,0.0,4664.0,1095.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,207.0,76.0,422.0,1.0,1.0,1.0,1.0,1.0,1.0,248.0,379.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.49797782234833027,0.18476477981122863,0.9192193663927838,0.8402446858967427,0.5653120888393611,0.18558891745120856,0.022925659743818733,0.34700196479445977,0.39107348684710014
1.0,15.0,894,1.0,0.0,1.0,4664.0,1095.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,207.0,76.0,422.0,1.0,1.0,1.0,1.0,1.0,1.0,248.0,379.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.43305084978611086,0.1434084788957566,0.9447910015418208,0.7134104336276278,0.6021415413376713,0.8765044337698273,0.1901358925309151,0.21818789182170298,0.20196059097213606
1.0,8.0,895,0.0,0.0,1.0,4650.0,1073.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,207.0,76.0,423.0,1.0,1.0,1.0,1.0,1.0,1.0,249.0,380.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.40767274350177535,0.15021604525615848,0.935483044298077,0.1917408341851035,0.3154335327328014,0.5475633389812155,0.19600930996333776,0.44455939110466225,0.8776612405700797
1.0,12.0,896,0.0,1.0,1.0,4643.0,1060.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,208.0,76.0,424.0,1.0,1.0,1.0,1.0,1.0,1.0,249.0,381.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4817268652420176,0.15656584184704447,0.935535405411952,0.12195513077705897,0.5022030995316118,0.7082774647771964,0.25107432082049225,0.14729795925596706,0.8565925312460162
1.0,12.0,897,0.0,1.0,1.0,4630.0,1035.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,208.0,77.0,425.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,381.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4621462921287944,0.17729346494423687,0.9355039308227356,0.9832452632659393,0.2653142904303901,0.468369329989896,0.7039560232166505,0.12430508877590077,0.034530581567760114
4.0,0.0,898,0.0,0.0,0.0,4617.0,1010.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,208.0,77.0,425.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,381.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45646107084439796,0.1709843501841204,0.9391715897645235,0.24154512387002489,0.8840760167065481,0.13126125870785046,0.2675701638875389,0.23271633818642468,0.7781261014578231
4.0,0.0,899,0.0,0.0,0.0,4617.0,1010.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,209.0,78.0,426.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,381.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.42240912764199223,0.18545423095291147,0.9566188898097925,0.420418691524676,0.9134728071311466,0.8197431413525104,0.5427062714377506,0.0396911628701561,0.5716550393755202
1.0,8.0,900,0.0,0.0,1.0,4617.0,1010.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,209.0,78.0,426.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,381.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4489907591137943,0.1921513195654788,0.9456739529971554,0.2061216492866034,0.043554664313713264,0.27262426989425076,0.45384826581766635,0.5503037269800882,0.33548674121902194
1.0,8.0,901,0.0,0.0,1.0,4610.0,997.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,210.0,78.0,427.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,382.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.44325216434486037,0.16018162010620357,0.9186388807265112,0.3295579271254282,0.586806261314763,0.45794899086773755,0.22808066629935558,0.026851521585759364,0.06563110462278009
1.0,8.0,902,0.0,0.0,1.0,4603.0,984.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,211.0,78.0,428.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,383.0,33.0,1.0,1.0,1.0,2.0,2.0,2.0,0.48561653359705637,0.15726681874056608,0.9237724567878601,0.5547751989677369,0.028073220302918315,0.8257174182341394,0.8118536983890384,0.06565757034361182,0.7531985476985139
4.0,0.0,903,0.0,0.0,0.0,4596.0,971.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,211.0,78.0,428.0,1.0,1.0,1.0,1.0,1.0,1.0,251.0,384.0,34.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47698494040778655,0.16462286320638192,0.9335730774062597,0.9934958888848274,0.8007418786059117,0.546090293625168,0.18317164736574623,0.1352895356257527,0.1886354373259683
1.0,15.0,904,1.0,0.0,1.0,4596.0,971.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,211.0,78.0,428.0,1.0,1.0,1.0,1.0,1.0,1.0,251.0,384.0,34.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4544128419870135,0.16297007924234494,0.9320081484742676,0.7558311152125046,0.6232501674508582,0.36100862309140774,0.05494352337584738,0.09111765642629496,0.4347907460496612
1.0,8.0,905,0.0,0.0,1.0,4582.0,949.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,211.0,78.0,429.0,1.0,1.0,1.0,1.0,1.0,1.0,252.0,385.0,34.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45881094200500394,0.1559220212710361,0.939546909043212,0.1577426163196258,0.5087711990476644,0.35483500940689405,0.2905029059095784,0.5961097398674438,0.30597180577054595
